titulo,titulo_abreviado,link,precio_actual,precio_sin_descuento,criticas,calificacion,AmazonChoice,Date,porcentaje_de_descuento
"BASEQI NinjaDrive Aluminum 256GB Storage Expansion Card for MacBook Air 13"" and MacBook Pro 13""/15"" (Non-Retina) (256GB)",BASEQI NinjaDrive Al,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg20_1?ie=UTF8&adId=A01734571GDLO3LHXBL5M&url=%2FNinjaDrive-Aluminum-Storage-Expansion-Non-Retina%2Fdp%2FB07FHZ965M%2Fref%3Dsr_1_311_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950190%26sr%3D8-311-spons%26psc%3D1&qualifier=1617950190&id=4278223688025998&widgetName=sp_btf,94.99,94.99,30.0,0.0,False,9/4/2021,0.0
"LG Gram 16Z90P - 16"" WGXGA (2560x1600) Ultra-Lightweight Laptop  Intel evo with 11th gen CORE i7 1165G7 CPU   16GB RAM  256GB SSD  Alexa Built-in  19.5 Hours Battery  Thunderbolt 4  Black - 2021","LG Gram 16Z90P - 16""",https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A01104723NL0A0CMGOKCV&url=%2FLG-Gram-16Z90P-Ultra-Lightweight-Built%2Fdp%2FB08SW2RC6V%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950122%26sr%3D8-1-spons%26psc%3D1&qualifier=1617950122&id=8268268969543186&widgetName=sp_atf,0.0,0.0,10.0,0.0,False,9/4/2021,
New Apple MacBook Pro with Apple M1 Chip (13-inch  8GB RAM  512GB SSD Storage) - Space Gray (Latest Model),New Apple MacBook Pr,https://www.amazon.com//Apple-MacBook-13-inch-512GB-Storage/dp/B08N5LM1K3/ref=sr_1_2?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-2,0.0,0.0,0.0,4.8,False,9/4/2021,
Apple MacBook Pro with Intel Processor (13-inch  16GB RAM  512GB SSD Storage) - Space Gray,Apple MacBook Pro wi,https://www.amazon.com//Apple-MacBook-13-inch-Storage-Keyboard/dp/B0881Z844Y/ref=sr_1_4?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-4,0.0,0.0,0.0,4.8,False,9/4/2021,
"Apple MacBook Pro 13.3"" with Retina Display  M1 Chip with 8-Core CPU and 8-Core GPU  16GB Memory  1TB SSD  Silver  Late 2020",Apple MacBook Pro 13,https://www.amazon.com//Apple-MacBook-Pro-Retina-Display/dp/B091V35QM9/ref=sr_1_10?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-10,0.0,0.0,0.0,0.0,False,9/4/2021,
"Apple MacBook Pro 13"" with Touch Bar  10th-Generation Quad-Core Intel Core i7 2.3GHz  32GB RAM  512GB SSD  Space Gray (Mid 2020)",Apple MacBook Pro 13,https://www.amazon.com//Apple-MacBook-Pro-10th-Generation-Quad-Core/dp/B08H4XQ4S5/ref=sr_1_19?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-19,0.0,0.0,0.0,0.0,False,9/4/2021,
Apple MacBook Pro (13-inch  8GB RAM  256GB SSD Storage) - Silver (Previous Model),Apple MacBook Pro (1,https://www.amazon.com//Apple-MacBook-13-inch-Storage-Keyboard/dp/B0881ZZDZD/ref=sr_1_21?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-21,0.0,0.0,405.0,4.8,False,9/4/2021,
2020 Apple MacBook Air with Apple M1 Chip (13-inch  8GB RAM  256GB SSD Storage) - Gold,2020 Apple MacBook A,https://www.amazon.com//Apple-MacBook-13-inch-256GB-Storage/dp/B08N5M7S6K/ref=sr_1_29?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-29,0.0,0.0,0.0,4.8,False,9/4/2021,
"Apple MacBook Pro 13.3"" with Retina Display  M1 Chip with 8-Core CPU and 8-Core GPU  16GB Memory  512GB SSD  Silver  Late 2020",Apple MacBook Pro 13,https://www.amazon.com//Apple-MacBook-Pro-Retina-Display/dp/B091V55WNY/ref=sr_1_31?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-31,0.0,0.0,0.0,0.0,False,9/4/2021,
Apple MacBook Pro (13-inch  8GB RAM  256GB SSD Storage) - Space Gray (Previous Model),Apple MacBook Pro (1,https://www.amazon.com//Apple-MacBook-13-inch-Storage-Keyboard/dp/B0882KD98F/ref=sr_1_35?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-35,0.0,0.0,701.0,4.8,False,9/4/2021,
"Apple MacBook Pro 16"" with Touch Bar  9th-Gen 8-Core Intel i9 2.4GHz  32GB RAM  1TB SSD  AMD Radeon Pro 5600M 8GB  Space Gray  Late 2019",Apple MacBook Pro 16,https://www.amazon.com//Apple-MacBook-Pro-9th-Gen-8-Core/dp/B08WRJVV8L/ref=sr_1_40?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-40,0.0,0.0,1.0,5.0,False,9/4/2021,
Apple MacBook Pro (13-inch  8GB RAM  512GB SSD Storage) - Silver (Previous Model),Apple MacBook Pro (1,https://www.amazon.com//Apple-MacBook-13-inch-Storage-Keyboard/dp/B0881ZF6WP/ref=sr_1_41?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-41,0.0,0.0,154.0,4.7,False,9/4/2021,
Apple MacBook Air (13-inch Retina Display  8GB RAM  512GB SSD Storage) - Gold (Previous Model),Apple MacBook Air (1,https://www.amazon.com//Apple-MacBook-13-inch-512GB-Storage/dp/B08637XBML/ref=sr_1_45?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-45,0.0,0.0,0.0,4.8,False,9/4/2021,
"LG Gram 16Z90P - 16"" WGXGA (2560x1600) Ultra-Lightweight Laptop  Intel evo with 11th gen CORE i7 1165G7 CPU   16GB RAM  256GB SSD  Alexa Built-in  19.5 Hours Battery  Thunderbolt 4  Black - 2021","LG Gram 16Z90P - 16""",https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A01104723NL0A0CMGOKCV&url=%2FLG-Gram-16Z90P-Ultra-Lightweight-Built%2Fdp%2FB08SW2RC6V%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950131%26sr%3D8-49-spons%26psc%3D1&qualifier=1617950131&id=6810734541937504&widgetName=sp_atf_next,0.0,0.0,10.0,0.0,False,9/4/2021,
Apple MacBook Pro (13-inch  8GB RAM  512GB SSD Storage) - Space Gray (Previous Model),Apple MacBook Pro (1,https://www.amazon.com//Apple-MacBook-13-inch-Storage-Keyboard/dp/B0882PVYXW/ref=sr_1_51?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-51,0.0,0.0,199.0,4.7,False,9/4/2021,
"LG Gram 16Z90P - 16"" WGXGA (2560x1600) Ultra-Lightweight Laptop  Intel evo with 11th gen CORE i7 1165G7 CPU   16GB RAM  256GB SSD  Alexa Built-in  19.5 Hours Battery  Thunderbolt 4  Black - 2021","LG Gram 16Z90P - 16""",https://www.amazon.com//LG-Gram-16Z90P-Ultra-Lightweight-Built/dp/B08SW2RC6V/ref=sr_1_53?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-53,0.0,0.0,10.0,3.7,False,9/4/2021,
"Microsoft Surface Laptop 3 – 13.5"" Touch-Screen – Intel Core i7 - 16GB Memory - 256GB Solid State Drive (Latest Model) – Platinum with Alcantara",Microsoft Surface La,https://www.amazon.com//Microsoft-Surface-Laptop-Touch-Screen-Alcantara/dp/B07YNJX8HM/ref=sr_1_56?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-56,0.0,0.0,0.0,4.5,False,9/4/2021,
"Apple BTO 16"" MacBook Pro with Touch Bar  9th-Gen 8-Core Intel i9 2.4GHz  64GB RAM  1TB SSD  AMD Radeon Pro 5600M 8GB  Space Gray  Late 2019","Apple BTO 16"" MacBoo",https://www.amazon.com//Apple-MacBook-Pro-9th-Gen-8-Core/dp/B08F73LQ4B/ref=sr_1_58?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-58,0.0,0.0,6.0,5.0,False,9/4/2021,
Apple MacBook Pro 13.3&quot; with Retina Display  M1 Chip with 8-Core CPU and 8-Core GPU  16GB Memory  2TB SSD  Space Gray  Late 2020,Apple MacBook Pro 13,https://www.amazon.com//Apple-MacBook-Pro-Retina-Display/dp/B08ZVYWWRT/ref=sr_1_66?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-66,0.0,0.0,0.0,0.0,False,9/4/2021,
"Lenovo ThinkPad E15 20RD002RUS 15.6"" Notebook - 1920 x 1080 - Core i7 i7-10510U - 8 GB RAM - 512 GB SSD - Black - Windows 10 Pro 64-bit - Intel UHD Graphics - in-Plane Switching (IPS) Technology",Lenovo ThinkPad E15 ,https://www.amazon.com//Lenovo-ThinkPad-20RD002RUS-Notebook-Plane/dp/B082DD5W7J/ref=sr_1_69?dchild=1&keywords=macbook+pro&qid=1617950134&sr=8-69,0.0,0.0,37.0,4.5,False,9/4/2021,
Apple MacBook Pro 13&quot; with Touch Bar  10th-Generation Quad-Core Intel Core i7 2.3GHz  32GB RAM  1TB SSD  Silver (Mid 2020),Apple MacBook Pro 13,https://www.amazon.com//Apple-MacBook-Pro-10th-Generation-Quad-Core/dp/B08C5MM2VQ/ref=sr_1_70?dchild=1&keywords=macbook+pro&qid=1617950134&sr=8-70,0.0,0.0,0.0,0.0,False,9/4/2021,
"Apple 13"" MacBook Pro w/Touch Bar  1.4GHz  Quad Core I5  16GB Memory  256GB SSD  Space Gray (Mid 2019)","Apple 13"" MacBook Pr",https://www.amazon.com//Apple-MacBook-Retina-1-4GHz-Quad-core/dp/B07Z5GMBV3/ref=sr_1_79?dchild=1&keywords=macbook+pro&qid=1617950134&sr=8-79,0.0,0.0,6.0,3.2,False,9/4/2021,
Microsoft  Surface Laptop 2 (Intel Core i5  8GB RAM  128GB) - Platinum,Microsoft  Surface L,https://www.amazon.com//Microsoft-Surface-Platinum-LQL-00001-Windows/dp/B07HZK3SLP/ref=sr_1_86?dchild=1&keywords=macbook+pro&qid=1617950137&sr=8-86,0.0,0.0,534.0,4.4,False,9/4/2021,
Razer Blade 15 Advanced Gaming Laptop 2020: Intel Core i7-10875H 8-Core  NVIDIA GeForce RTX 2080 SUPER Max-Q  15.6” 4K OLED Touch  16GB RAM  1TB SSD  CNC Aluminum  Chroma  Thunderbolt 3  Creator Ready,Razer Blade 15 Advan,https://www.amazon.com//Razer-Blade-Advanced-Gaming-Laptop/dp/B086M84ZC9/ref=sr_1_89?dchild=1&keywords=macbook+pro&qid=1617950137&sr=8-89,0.0,0.0,287.0,4.4,False,9/4/2021,
"HP Spectre x360-13.3"" FHD Touch - 10gen i7-1065G7-8GB - 512GB SSD 32GB Optane - Silver",HP Spectre x360-13.3,https://www.amazon.com//HP-Spectre-x360-13-3-Touch-i7-1065G7-8GB/dp/B08121GR8S/ref=sr_1_92?dchild=1&keywords=macbook+pro&qid=1617950137&sr=8-92,0.0,0.0,69.0,4.3,False,9/4/2021,
LG Gram Laptop 15.6Inch IPS Touchscreen  Intel 10th Gen Core i7 1065G7 CPU  16GB RAM  1TB M.2 MVMe SSD 512GB x 2  17 Hour Battery  Thunderbolt 3 15Z90N 2020  Model:15Z90NR.AAS9U1,LG Gram Laptop 15.6I,https://www.amazon.com//LG-Gram-Laptop-Touchscreen-15Z90N-R-AAS9U1/dp/B082XQR86N/ref=sr_1_93?dchild=1&keywords=macbook+pro&qid=1617950137&sr=8-93,0.0,0.0,72.0,4.5,False,9/4/2021,
"Razer Blade Stealth 13 Ultrabook Gaming Laptop: Intel Core i7-1165G7 4 Core  NVIDIA GeForce GTX 1650 Ti Max-Q  13.3"" 1080p 120Hz  16GB RAM  512GB SSD  CNC Aluminum  Chroma RGB  Thunderbolt 4",Razer Blade Stealth ,https://www.amazon.com//Razer-Stealth-Ultrabook-Gaming-Laptop/dp/B08JSLM9K5/ref=sr_1_95?dchild=1&keywords=macbook+pro&qid=1617950137&sr=8-95,0.0,0.0,27.0,4.4,False,9/4/2021,
"Apple 15.4"" MacBook Pro with Touch Bar  2.6GHz 6-Core Intel Core i7  32GB RAM  4TB SSD  Radeon Pro 560X  Space Gray (Mid 2018)","Apple 15.4"" MacBook ",https://www.amazon.com//Apple-MacBook-Pro-Mid-2018/dp/B07V9JRV68/ref=sr_1_99?dchild=1&keywords=macbook+pro&qid=1617950141&sr=8-99,0.0,0.0,0.0,0.0,False,9/4/2021,
Apple iPad Air 2  64 GB  Space Gray  (Renewed),Apple iPad Air 2  64,https://www.amazon.com//Apple-iPad-Space-Gray-Refurbished/dp/B00TREI0F2/ref=sr_1_100?dchild=1&keywords=macbook+pro&qid=1617950141&sr=8-100,0.0,0.0,0.0,4.4,False,9/4/2021,
Razer Blade 15 Advanced Gaming Laptop 2020: Intel Core i7-10875H 8-Core  NVIDIA GeForce RTX 2080 SUPER Max-Q  15.6” 4K OLED Touch  16GB RAM  1TB SSD  CNC Aluminum  Chroma  Thunderbolt 3  Creator Ready,Razer Blade 15 Advan,https://www.amazon.com//Razer-Blade-Advanced-Gaming-Laptop/dp/B086M84ZC9/ref=sr_1_103?dchild=1&keywords=macbook+pro&qid=1617950141&sr=8-103,0.0,0.0,287.0,4.4,False,9/4/2021,
"Apple MacBook Pro 16"" with Touch Bar  9th-Gen 8-Core Intel i9 2.4GHz  32GB RAM  512GB SSD  AMD Radeon Pro 5500M 4GB  Silver  Late 2019",Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-9th-Gen/dp/B08BBKRGH9/ref=sr_1_104?dchild=1&keywords=macbook+pro&qid=1617950141&sr=8-104,0.0,0.0,0.0,0.0,False,9/4/2021,
Apple 13&quot; MacBook Pro w/Touch Bar  1.4GHz  Quad Core I5  16GB Memory  512GB SSD  - Space Gray (Mid 2019),Apple 13&quot; MacBo,https://www.amazon.com//Apple-13-MacBook-Pro-1-4GHz/dp/B0855C14P9/ref=sr_1_105?dchild=1&keywords=macbook+pro&qid=1617950141&sr=8-105,0.0,0.0,0.0,0.0,False,9/4/2021,
"HP Spectre x360-13.3"" FHD Touch - 10gen i7-1065G7-8GB - 512GB SSD 32GB Optane - Silver",HP Spectre x360-13.3,https://www.amazon.com//HP-Spectre-x360-13-3-Touch-i7-1065G7-8GB/dp/B08121GR8S/ref=sr_1_108?dchild=1&keywords=macbook+pro&qid=1617950141&sr=8-108,0.0,0.0,69.0,4.3,False,9/4/2021,
LG Gram Laptop 15.6Inch IPS Touchscreen  Intel 10th Gen Core i7 1065G7 CPU  16GB RAM  1TB M.2 MVMe SSD 512GB x 2  17 Hour Battery  Thunderbolt 3 15Z90N 2020  Model:15Z90NR.AAS9U1,LG Gram Laptop 15.6I,https://www.amazon.com//LG-Gram-Laptop-Touchscreen-15Z90N-R-AAS9U1/dp/B082XQR86N/ref=sr_1_110?dchild=1&keywords=macbook+pro&qid=1617950141&sr=8-110,0.0,0.0,72.0,4.5,False,9/4/2021,
"Razer Blade Stealth 13 Ultrabook Gaming Laptop: Intel Core i7-1165G7 4 Core  NVIDIA GeForce GTX 1650 Ti Max-Q  13.3"" 1080p 120Hz  16GB RAM  512GB SSD  CNC Aluminum  Chroma RGB  Thunderbolt 4",Razer Blade Stealth ,https://www.amazon.com//Razer-Stealth-Ultrabook-Gaming-Laptop/dp/B08JSLM9K5/ref=sr_1_112?dchild=1&keywords=macbook+pro&qid=1617950141&sr=8-112,0.0,0.0,27.0,4.4,False,9/4/2021,
"Apple 15.4"" MacBook Pro with Touch Bar  2.9GHz 6-Core Intel Core i9  16GB RAM  512GB SSD  Radeon Pro 555X  Space Gray (Mid 2018)","Apple 15.4"" MacBook ",https://www.amazon.com//Apple-MacBook-Pro-Mid-2018/dp/B084YYFPLC/ref=sr_1_114?dchild=1&keywords=macbook+pro&qid=1617950141&sr=8-114,0.0,0.0,0.0,0.0,False,9/4/2021,
Apple 85W MagSafe Power Adapter (for 15- and 17-inch MacBook Pro),Apple 85W MagSafe Po,https://www.amazon.com//Apple-MagSafe-Adapter-17-inch-MacBook/dp/B004L6MLPQ/ref=sr_1_117?dchild=1&keywords=macbook+pro&qid=1617950145&sr=8-117,0.0,0.0,0.0,4.6,False,9/4/2021,
Acer Aspire E 15 E5-575-33BM 15.6-Inch Full HD Notebook (Intel Core i3-7100U Processor 7th Generation   4GB DDR4  1TB 5400RPM Hard Drive  Intel HD Graphics 620  Windows 10 Home)  Obsidian Black,Acer Aspire E 15 E5-,https://www.amazon.com//Acer-E5-575-33BM-15-6-Inch-Notebook-Generation/dp/B01K1IO3QW/ref=sr_1_118?dchild=1&keywords=macbook+pro&qid=1617950145&sr=8-118,0.0,0.0,0.0,3.8,False,9/4/2021,
Samsung Galaxy Book Ion 13.3” Laptop| QLED Display and Intel Core i7 Processor | 8GB Memory | 512GB SSD | Long Battery Life and Windows 10 Operating System | (NP930XCJ-K01US),Samsung Galaxy Book ,https://www.amazon.com//Samsung-Display-Processor-Operating-NP930XCJ-K01US/dp/B085D2LBNM/ref=sr_1_120?dchild=1&keywords=macbook+pro&qid=1617950145&sr=8-120,0.0,0.0,202.0,4.6,False,9/4/2021,
"Apple MacBook Air 13.3"" with Retina Display  1.1GHz Quad-Core Intel Core i5  16GB Memory  256GB SSD  Space Gray (Early 2020)",Apple MacBook Air 13,https://www.amazon.com//Apple-MacBook-Air-Display-Quad-Core/dp/B08885TMKG/ref=sr_1_122?dchild=1&keywords=macbook+pro&qid=1617950145&sr=8-122,0.0,0.0,36.0,4.4,False,9/4/2021,
"2019 Newest Lenovo IdeaPad 15.6"" HD High Performance Laptop PC | AMD A6-9225 Dual-Core 2.60 GHz| 4GB RAM | 500GB HDD | 802.11ac | Bluetooth | DVD+/-RW | HDMI | Win 10",2019 Newest Lenovo I,https://www.amazon.com//Lenovo-Performance-Dual-Core-802-11ac-Bluetooth/dp/B07K8T4SG1/ref=sr_1_131?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-131,0.0,0.0,373.0,3.9,False,9/4/2021,
"Microsoft Surface Laptop Go - 12.4"" Touchscreen - Intel Core i5 - 8GB Memory - 256GB SSD - Sandstone",Microsoft Surface La,https://www.amazon.com//Microsoft-Surface-Laptop-Touchscreen-Sandstone/dp/B08GZLYB6Q/ref=sr_1_132?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-132,0.0,0.0,596.0,4.6,False,9/4/2021,
"Apple 15.4"" MacBook Pro with Touch Bar  2.6GHz 6-Core Intel Core i7  32GB RAM  512GB SSD  Radeon Pro 560X  Silver (Mid 2018)","Apple 15.4"" MacBook ",https://www.amazon.com//Apple-MacBook-Pro-Mid-2018/dp/B0854PBSN1/ref=sr_1_133?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-133,0.0,0.0,0.0,0.0,False,9/4/2021,
Apple 85W MagSafe 2 Power Adapter (for MacBook Pro with Retina Display),Apple 85W MagSafe 2 ,https://www.amazon.com//Apple-MagSafe-Adapter-MacBook-display/dp/B008ALAAV0/ref=sr_1_134?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-134,0.0,0.0,0.0,4.7,False,9/4/2021,
"ASUS Chromebook-Laptop- 11.6"" Ruggedized and Spill Resistant Design-with 180 Degree-Hinge  Intel N3060 Celeron 4GB DDR3  32GB eMMC  Chrome OS- C202SA-YS04 Dark Blue",ASUS Chromebook-Lapt,https://www.amazon.com//ASUS-Chromebook-C202SA-YS04-Ruggedized-Resistant/dp/B07CHVH11J/ref=sr_1_136?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-136,0.0,0.0,0.0,4.3,False,9/4/2021,
URBAN ARMOR GEAR UAG MacBook Pro 16-inch (A2141) Case Plyo Feather-Light Translucent Rugged Military Drop Tested Laptop Cover  Ice,URBAN ARMOR GEAR UAG,https://www.amazon.com//URBAN-ARMOR-GEAR-Feather-Light-Translucent/dp/B085HFLCTK/ref=sr_1_137?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-137,0.0,0.0,391.0,4.6,False,9/4/2021,
"ASUS - ROG Zephyrus G14 14"" Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 2060 - 1TB SSD - Moonlight White",ASUS - ROG Zephyrus ,https://www.amazon.com//ASUS-Zephyrus-Gaming-GeForce-Moonlight/dp/B088PDB63Z/ref=sr_1_138?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-138,0.0,0.0,76.0,4.7,False,9/4/2021,
"Samsung Electronics XE500C13 Chromebook 3 2GB RAM 16GB SSD Laptop  11.6""",Samsung Electronics ,https://www.amazon.com//Samsung-Electronics-XE500C13-Chromebook-Laptop/dp/B0778F81ZG/ref=sr_1_142?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-142,0.0,0.0,0.0,4.4,False,9/4/2021,
"Apple MNYK2LL/A 12"" MacBook  Retina  1.2GHz Intel Core m3 Dual Core Processor  8GB RAM  256GB SSD  Mac OS  Gold","Apple MNYK2LL/A 12"" ",https://www.amazon.com//Apple-MNYK2LL-MacBook-Processor-Version/dp/B072QH14BK/ref=sr_1_143?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-143,0.0,0.0,81.0,4.5,False,9/4/2021,
"Refurbished: Lenovo Legion Y540 15.6"" Gaming Laptop 144Hz i7-9750H 16GB RAM 256GB SSD GTX 1660Ti 6GB - 9th Gen i7-9750H Hexa-Core - 144Hz Refresh Rate - NVIDIA GeForce GTX 1660Ti 6GB GDDR6 - Legi",Refurbished: Lenovo ,https://www.amazon.com//Lenovo-Legion-Gaming-Laptop-i7-9750H/dp/B08739LDJY/ref=sr_1_144?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-144,0.0,0.0,31.0,4.7,False,9/4/2021,
2019 ASUS Chromebook 14 FHD 1080P Display with Intel Dual Core Celeron Processor N3350  4GB RAM  32GB eMMc SSD Storage  Webcam  802.11AC WiFi  Bluetooth  USB3.1 Type-C  Google Chrome OS-Silver,2019 ASUS Chromebook,https://www.amazon.com//ASUS-Chromebook-Processor-Bluetooth-OS-Silver/dp/B07SK65QS9/ref=sr_1_145?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-145,0.0,0.0,34.0,3.7,False,9/4/2021,
"Apple 15.4"" MacBook Pro with Touch Bar  2.6GHz 6-Core Intel Core i7  32GB RAM  1TB SSD  Radeon Pro 560X  Silver (Mid 2018)","Apple 15.4"" MacBook ",https://www.amazon.com//Apple-MacBook-Pro-Mid-2018/dp/B08CPMWWHN/ref=sr_1_146?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-146,0.0,0.0,0.0,0.0,False,9/4/2021,
ASUS UX333FA-AB77 ZenBook 13 Ultra Slim Laptop  13.3” FHD WideView  8th-Gen Intel Core i7-8565U CPU  16GB RAM  512GB PCIe SSD  Backlit KB  NumberPad  Military Grade  TPM  Windows 10 Pro  Royal Blue,ASUS UX333FA-AB77 Ze,https://www.amazon.com//ASUS-Ultra-Slim-Wideview-i7-8565U-Numberpad/dp/B07QWLXCC7/ref=sr_1_148?dchild=1&keywords=macbook+pro&qid=1617950153&sr=8-148,0.0,0.0,0.0,4.4,False,9/4/2021,
"Apple 13.3"" MacBook Pro with Touch Bar  2.3GHz Quad-Core Intel Core i5  16GB RAM  1TB SSD  Iris Plus 655 - Space Gray (Mid 2018)","Apple 13.3"" MacBook ",https://www.amazon.com//Apple-MacBook-Pro-2-3GHz-Quad-Core/dp/B085T5JKPJ/ref=sr_1_151?dchild=1&keywords=macbook+pro&qid=1617950153&sr=8-151,0.0,0.0,0.0,0.0,False,9/4/2021,
ASUS ZenBook 13 Ultra-Slim Laptop- 13.3” Full HD Wideview  8th Gen Intel Core I5-8265U  8GB LPDDR3  512GB PCIe SSD  Backlit KB  Fingerprint  Windows 10- UX331FA-AS51 Slate Grey,ASUS ZenBook 13 Ultr,https://www.amazon.com//Ultra-Slim-Wideview-I5-8265U-Fingerprint-UX331FA-AS51/dp/B07QXKW89P/ref=sr_1_156?dchild=1&keywords=macbook+pro&qid=1617950153&sr=8-156,0.0,0.0,590.0,4.4,False,9/4/2021,
"MSI GE66 Raider 10UG-211 15.6"" 300Hz 3ms Gaming Laptop Intel Core i7-10870H RTX3070 32GB 1TB NVMe SSD Win10 VR Ready",MSI GE66 Raider 10UG,https://www.amazon.com//MSI-GE66-Raider-10UG-211-i7-10870H/dp/B08R9FP7RM/ref=sr_1_159?dchild=1&keywords=macbook+pro&qid=1617950153&sr=8-159,0.0,0.0,27.0,4.9,False,9/4/2021,
HP Chromebook 11-1101 (White/Blue),HP Chromebook 11-110,https://www.amazon.com//HP-Chromebook-11-1101-White-Blue/dp/B00FJXVRM8/ref=sr_1_160?dchild=1&keywords=macbook+pro&qid=1617950153&sr=8-160,0.0,0.0,679.0,3.7,False,9/4/2021,
Asus ZenBook 14 Ultra-Slim Laptop 14” Full HD NanoEdge Bezel  Intel Core i7-10510U  16GB RAM  512GB PCIe SSD  GeForce MX250  Innovative Screenpad 2.0  Windows 10 Pro  UX434FLC-XH77  Royal Blue,Asus ZenBook 14 Ultr,https://www.amazon.com//Ultra-Slim-i7-10510U-Innovative-Screenpad-UX434FLC-XH77/dp/B07YZ1MK99/ref=sr_1_165?dchild=1&keywords=macbook+pro&qid=1617950156&sr=8-165,0.0,0.0,256.0,4.4,False,9/4/2021,
